,hgr_id,searched_name,fuzzy,gname_name,gname_adminCode1,gname_adminName1,gname_countryCode,gname_countryId,gname_countryName,gname_fcl,gname_fclName,gname_fcode,gname_fcodeName,gname_geonameId,gname_lat,gname_lng,gname_population,gname_toponymName,north_bound,south_bound,east_bound,west_bound,url
0,390,Лужки,1.0,Luzhki,62,Rjazan,RU,2017370,Russia,P,"city, village,...",PPL,populated place,817836.0,54.3143,39.6968,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
1,390,Лужки,1.0,Luzhki,62,Rjazan,RU,2017370,Russia,P,"city, village,...",PPL,populated place,818741.0,54.5771,39.9633,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
2,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533097.0,55.85138,36.96594,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
3,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533098.0,55.8,36.05,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
4,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533101.0,55.42222,36.14222,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
5,390,Лужки,1.0,Luzhki,62,Rjazan,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533106.0,54.66794,39.33759,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
6,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,857321.0,56.19139,35.57096,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
7,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533100.0,55.42309,37.11551,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
8,390,Лужки,1.0,Luzhki,69,Smolensk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533105.0,54.81139,34.87083,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
9,390,Лужки,1.0,Luzhki,77,Tverskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533094.0,56.2779,34.84754,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
10,390,Лужки,1.0,Luzhki,76,Tula,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533107.0,54.36957,37.10546,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
11,390,Лужки,1.0,Luzhki,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,533104.0,54.85833,37.55808,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
12,390,Лужки,1.0,Luzhki,62,Rjazan,RU,2017370,Russia,P,"city, village,...",PPL,populated place,7690409.0,54.5001,39.5301,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
13,390,Лужки,1.0,Novyye Luzhki,77,Tverskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,517112.0,56.81667,34.78333,0.0,Novyye Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
14,390,Лужки,1.0,Luzhki,69,Smolensk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,812854.0,55.51389,35.1575,0.0,Luzhki,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&south=54.2132&north=56.981&west=34.3446&fuzzy=1
15,412,Масленская,1.0,Maslenskaya,33,Kirov,RU,2017370,Russia,P,"city, village,...",PPL,populated place,7770338.0,57.5109,47.766,0.0,Maslenskaya,58.733333,50.733333,51.966667,59.966667,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=51.966667&name=%D0%9C%D0%B0%D1%81%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F&south=50.733333&north=58.733333&west=59.966667&fuzzy=1
16,474,Новоникольское,1.0,Novonikol'skoye,43,Lipetsk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,518457.0,53.20288,39.15197,0.0,Novonikol’skoye,55.9254,53.0517,41.6952,38.154,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=41.6952&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%BD%D0%B8%D0%BA%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5&south=53.0517&north=55.9254&west=38.154&fuzzy=1
17,474,Новоникольское,1.0,Novonikol’skoye,62,Rjazan,RU,2017370,Russia,P,"city, village,...",PPL,populated place,518449.0,55.17816,40.82528,0.0,Novonikol’skoye,55.9254,53.0517,41.6952,38.154,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=41.6952&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%BD%D0%B8%D0%BA%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5&south=53.0517&north=55.9254&west=38.154&fuzzy=1
18,474,Новоникольское,1.0,Novonikol’skoye,72,Tambov,RU,2017370,Russia,P,"city, village,...",PPL,populated place,518453.0,53.5155,40.7479,0.0,Novonikol’skoye,55.9254,53.0517,41.6952,38.154,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=41.6952&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%BD%D0%B8%D0%BA%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5&south=53.0517&north=55.9254&west=38.154&fuzzy=1
19,753,Часовня Апостола Фомы,1.0,,,,,,,,,,,,,,,,58.1881,55.7163,32.5005,27.2902,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.5005&name=%D0%A7%D0%B0%D1%81%D0%BE%D0%B2%D0%BD%D1%8F+%D0%90%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D0%BB%D0%B0+%D0%A4%D0%BE%D0%BC%D1%8B&south=55.7163&north=58.1881&west=27.2902&fuzzy=1
20,753,Часовня Апостола Фомы,0.9,,,,,,,,,,,,,,,,58.1881,55.7163,32.5005,27.2902,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.5005&name=%D0%A7%D0%B0%D1%81%D0%BE%D0%B2%D0%BD%D1%8F+%D0%90%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D0%BB%D0%B0+%D0%A4%D0%BE%D0%BC%D1%8B&south=55.7163&north=58.1881&west=27.2902&fuzzy=0.9
21,459,Мягкое,1.0,Myagkoye,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,524042.0,54.49477,38.6529,0.0,Myagkoye,55.0867,52.8329,39.6827,35.5421,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=39.6827&name=%D0%9C%D1%8F%D0%B3%D0%BA%D0%BE%D0%B5&south=52.8329&north=55.0867&west=35.5421&fuzzy=1
22,459,Мягкое,1.0,Myagkoye Pervoye,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,8535573.0,54.4938,38.6272,0.0,Myagkoye Pervoye,55.0867,52.8329,39.6827,35.5421,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=39.6827&name=%D0%9C%D1%8F%D0%B3%D0%BA%D0%BE%D0%B5&south=52.8329&north=55.0867&west=35.5421&fuzzy=1
23,17,Антоновка,1.0,Antonovka,10,Brjansk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,581504.0,53.1068,31.7801,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
24,17,Антоновка,1.0,Antonovka,06,Mogilev,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630551.0,53.4463,32.0222,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
25,17,Антоновка,1.0,Antonovka,06,Mogilev,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630552.0,53.4065,31.6581,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
26,17,Антоновка,1.0,Antonovka,02,Gomel,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630553.0,52.9817,30.1476,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
27,17,Антоновка,1.0,Antonovka,02,Gomel,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630554.0,52.7272,29.7994,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
28,17,Антоновка,1.0,Antonovka,02,Gomel,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630555.0,52.2431,31.2327,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
29,17,Антоновка,1.0,Antonovka,06,Mogilev,BY,630336,Belarus,P,"city, village,...",PPL,populated place,815387.0,53.8124,30.639,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
30,17,Антоновка,1.0,Antonovka,02,Gomel,BY,630336,Belarus,P,"city, village,...",PPL,populated place,815016.0,52.9173,30.6597,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
31,17,Антоновка,1.0,Antonovka,06,Mogilev,BY,630336,Belarus,P,"city, village,...",PPL,populated place,815587.0,53.84694,31.52139,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
32,17,Антоновка,1.0,Antonovka,02,Gomel,BY,630336,Belarus,P,"city, village,...",PPL,populated place,629169.0,52.8814,31.2672,0.0,Antonovka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
33,17,Антоновка,1.0,Antonawka,06,Mogilev,BY,630336,Belarus,P,"city, village,...",PPL,populated place,630550.0,53.7454,30.8954,0.0,Antonawka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
34,17,Антоновка,1.0,Antonawka,07,Vitebsk,BY,630336,Belarus,P,"city, village,...",PPL,populated place,8281016.0,54.4036,30.4326,0.0,Antonawka,55.194,51.9042,32.863,29.5408,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=32.863&name=%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&south=51.9042&north=55.194&west=29.5408&fuzzy=1
35,170,Городок,1.0,Gorodok,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,818208.0,55.4258,37.22855,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
36,170,Городок,1.0,Gorodok,25,Kaluga,RU,2017370,Russia,P,"city, village,...",PPL,populated place,818453.0,54.48717,36.09877,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
37,170,Городок,1.0,Gorodok,69,Smolensk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,813690.0,55.87027,34.8903,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
38,170,Городок,1.0,Gorodok,69,Smolensk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,810443.0,55.17143,34.42959,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
39,170,Городок,1.0,Gorodok,77,Tverskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559511.0,56.56667,34.88333,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
40,170,Городок,1.0,Gorodok,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559515.0,55.78972,38.69028,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
41,170,Городок,1.0,Belyy Gorodok,77,Tverskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,577548.0,56.965,37.5125,2735.0,Belyy Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
42,170,Городок,1.0,Gorodok,69,Smolensk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559516.0,55.75767,35.0796,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
43,170,Городок,1.0,Gorodok,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559517.0,55.65462,35.68022,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
44,170,Городок,1.0,Gorodok,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559521.0,55.03333,38.6,0.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
45,170,Городок,1.0,Lesnoy Gorodok,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,535695.0,55.63893,37.20829,5056.0,Lesnoy Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
46,170,Городок,1.0,Radonezh,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,559514.0,56.21667,38.05,20.0,Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
47,170,Городок,1.0,Novyy Gorodok,77,Tverskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,857290.0,56.54748,35.62427,0.0,Novyy Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
48,170,Городок,1.0,Gorodok Pisateley,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,6417583.0,55.65444,37.31917,0.0,Gorodok Pisateley,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
49,170,Городок,1.0,Krasnyy Gorodok,25,Kaluga,RU,2017370,Russia,P,"city, village,...",PPL,populated place,6651622.0,54.53853,36.41037,0.0,Krasnyy Gorodok,56.981,54.2132,40.3419,34.3446,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=40.3419&name=%D0%93%D0%BE%D1%80%D0%BE%D0%B4%D0%BE%D0%BA&south=54.2132&north=56.981&west=34.3446&fuzzy=1
50,765,Чериоострожской Николаевской,1.0,,,,,,,,,,,,,,,,61.616667,53.616667,35.85,43.85,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=35.85&name=%D0%A7%D0%B5%D1%80%D0%B8%D0%BE%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B6%D1%81%D0%BA%D0%BE%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&south=53.616667&north=61.616667&west=43.85&fuzzy=1
51,765,Чериоострожский Николаевский,1.0,,,,,,,,,,,,,,,,61.616667,53.616667,35.85,43.85,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=35.85&name=%D0%A7%D0%B5%D1%80%D0%B8%D0%BE%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B6%D1%81%D0%BA%D0%B8%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9&south=53.616667&north=61.616667&west=43.85&fuzzy=1
52,765,Чериоострожской Николаевской,0.9,,,,,,,,,,,,,,,,61.616667,53.616667,35.85,43.85,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=35.85&name=%D0%A7%D0%B5%D1%80%D0%B8%D0%BE%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B6%D1%81%D0%BA%D0%BE%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&south=53.616667&north=61.616667&west=43.85&fuzzy=0.9
53,659,Стародуб,1.0,Starodub,10,Brjansk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,488852.0,52.58444,32.76333,18539.0,Starodub,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B4%D1%83%D0%B1&south=-90&north=90&west=-180&fuzzy=1
54,659,Стародуб,1.0,Starodub,47,Moskovskaya,RU,2017370,Russia,P,"city, village,...",PPL,populated place,488851.0,54.76334,38.09699,0.0,Starodub,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B4%D1%83%D0%B1&south=-90&north=90&west=-180&fuzzy=1
55,659,Стародуб,1.0,Novyy Starodub,10,Kirovohrad,UA,690791,Ukraine,P,"city, village,...",PPL,populated place,698869.0,48.5158,33.17329,4777.0,Novyy Starodub,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B4%D1%83%D0%B1&south=-90&north=90&west=-180&fuzzy=1
56,515,Пена,1.0,Phnom Penh,22,Phnom Penh,KH,1831722,Cambodia,P,"city, village,...",PPLC,capital of a political entity,1821306.0,11.56245,104.91601,1573544.0,Phnom Penh,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
57,515,Пена,1.0,Pena,41,Kursk,RU,2017370,Russia,P,"city, village,...",PPL,populated place,511648.0,51.60722,35.48917,0.0,Pena,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
58,515,Пена,1.0,Presidencia Roque Sáenz Peña,03,Chaco,AR,3865483,Argentina,P,"city, village,...",PPLA2,seat of a second-order administrative division,3840300.0,-26.78522,-60.43876,81879.0,Presidencia Roque Sáenz Peña,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
59,515,Пена,1.0,Conselheiro Pena,15,Minas Gerais,BR,3469034,Brazil,P,"city, village,...",PPL,populated place,3465639.0,-19.17222,-41.47222,12734.0,Conselheiro Pena,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
60,515,Пена,1.0,Peña,05,Bicol,PH,1694008,Philippines,P,"city, village,...",PPL,populated place,1694092.0,12.089,123.9384,2537.0,Peña,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
61,515,Пена,1.0,Tamboril,25,Santiago,DO,3508796,Dominican Republic,P,"city, village,...",PPL,populated place,3492517.0,19.48538,-70.61104,23304.0,Tamboril,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
62,515,Пена,1.0,Peña de Mompós,35,Bolívar,CO,3686110,Colombia,P,"city, village,...",PPL,populated place,3672573.0,9.22614,-74.73904,0.0,Peña de Mompós,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
63,515,Пена,1.0,Pena,00,,GH,2300660,Ghana,P,"city, village,...",PPL,populated place,2296019.0,6.05,0.3,0.0,Pena,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
64,515,Пена,1.0,Peña,06,Western Visayas,PH,1694008,Philippines,P,"city, village,...",PPL,populated place,1693741.0,11.3562,122.7661,0.0,Peña,90.0,-90.0,180.0,-180.0,http://api.geonames.org/search?type=json&username=jaguillette&featureClass=P&east=180&name=%D0%9F%D0%B5%D0%BD%D0%B0&south=-90&north=90&west=-180&fuzzy=1
