,hgr_id,result_placename,searched_placename,admin1,country_name,lat,lng,src_id,country_code,url,src,local_result
238,94,Gora Valday,??????,Leningrad,Russia,59.9678,29.19757,560314,RU,http://api.geonames.org/search?north=61.31&west=28.65&south=57.1&name=%D0%92%D0%B0%D0%BB%D0%B4%D0%B0%D0%B9&username=jaguillette&east=39.89&featureClass=P&type=json,geonames,geonames_jsons/??????_94.json
239,95,Valky,?????,Kharkiv,Ukraine,49.83597,35.61223,690509,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%B0%D0%BB%D0%BA%D0%B8&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/?????_95.json
240,95,Valky,?????,Sumy,Ukraine,50.77849,34.64599,807464,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%B0%D0%BB%D0%BA%D0%B8&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/?????_95.json
241,95,Valki,?????,Kharkiv,Ukraine,50.29611,37.31389,807503,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%B0%D0%BB%D0%BA%D0%B8&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/?????_95.json
242,95,Stari Valky,?????,Kharkiv,Ukraine,49.86111,35.56431,8678360,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%B0%D0%BB%D0%BA%D0%B8&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/?????_95.json
243,96,Valuyki,???????,Belgorod,Russia,50.2035,38.1067,477192,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%92%D0%B0%D0%BB%D1%83%D0%B9%D0%BA%D0%B8&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames,geonames_jsons/???????_96.json
244,97,Varva,?????,Chernihiv,Ukraine,50.49503,32.71968,690469,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%B0%D1%80%D0%B2%D0%B0&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/?????_97.json
245,98,not_found,??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%91%D0%B0%D1%80%D0%BA%D0%BE%D0%B2&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,None
246,98,not_found,??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%91%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BE&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,None
247,99,Melospol’ye,?????,Arkhangelskaya,Russia,64.8827,45.7464,527624,RU,http://api.geonames.org/search?north=70.1894276115&west=27.4506621361&south=60.3600075373&name=%D0%92%D0%B0%D1%88%D0%BA%D0%B0&username=jaguillette&east=58.6121673584&featureClass=P&type=json,geonames,geonames_jsons/?????_99.json
248,100,Veydelevka,??????????,Belgorod,Russia,50.1521,38.4492,473856,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%92%D0%B5%D0%B9%D0%B4%D0%B5%D0%BB%D0%B5%D0%B2%D0%BA%D0%B0&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames,geonames_jsons/??????????_100.json
249,101,Velizh,?????,Smolensk,Russia,55.60564,31.19673,475955,RU,http://api.geonames.org/search?north=59.483333&west=24.8&south=51.483333&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%B6&username=jaguillette&east=32.8&featureClass=P&type=json,geonames,geonames_jsons/?????_101.json
250,102,Velikoye,???????,Jaroslavl,Russia,57.35072,39.77492,476019,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
251,102,Velikoye,???????,Vologda,Russia,59.39947,39.48479,476016,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
252,102,Velikoye,???????,Vologda,Russia,59.0683,38.9409,7494196,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
253,102,Velikoye,???????,Vologda,Russia,59.3269,39.9186,7495021,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
254,102,Velikoye,???????,Kostroma,Russia,58.1205,42.7055,7460885,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
255,102,Velikoye,???????,Vologda,Russia,59.53333,37.01667,476015,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
256,102,Velikoye,???????,Vologda,Russia,59.37486,39.26261,7495860,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
257,102,Velikoye,???????,Arkhangelskaya,Russia,61.53222,42.22167,829256,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
258,102,Velikoye Selo,???????,Tverskaya,Russia,57.54271,36.41012,475988,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
259,102,Velikoye Selo,???????,Jaroslavl,Russia,58.09509,39.61348,475983,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
260,102,Velikoye Selo,???????,Vologda,Russia,59.90362,37.32739,475978,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
261,102,Velikoye Pole,???????,Arkhangelskaya,Russia,60.8217,41.0841,476044,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
262,102,Velikoye Selo,???????,Vologda,Russia,59.9571,36.3545,7592102,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
263,102,Velikoye Pole,???????,Tula,Russia,54.48265,38.09166,475993,RU,http://api.geonames.org/search?north=61.616667&west=35.85&south=53.616667&name=%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B5&username=jaguillette&east=43.85&featureClass=P&type=json,geonames,geonames_jsons/???????_102.json
264,103,C?sis,??????,C?su Rajons,Latvia,57.31188,25.27456,460570,LV,http://api.geonames.org/search?north=60.9475&west=20.106944&south=52.9475&name=%D0%92%D0%B5%D0%BD%D0%B4%D0%B5%D0%BD&username=jaguillette&east=28.106944&featureClass=P&type=json,geonames,geonames_jsons/??????_103.json
265,104,Venëv,?????,Tula,Russia,54.35533,38.26843,475881,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/?????_104.json
266,104,Venëv Monastyr’,?????,Tula,Russia,54.33614,38.02976,475879,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/?????_104.json
267,104,Makhrinskiye Vyselki,?????,Tula,Russia,54.4293,38.1779,7690564,RU,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,geonames_jsons/?????_104.json
268,105,not_found,????????? ????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,None
269,105,not_found,????????? ????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=55.0867&west=35.5421&south=52.8329&name=%D0%92%D0%B5%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9&username=jaguillette&east=39.6827&featureClass=P&type=json,geonames,None
270,106,Veprik,??????,Poltava,Ukraine,50.37007,34.176,690024,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%B5%D0%BF%D1%80%D0%B8%D0%BA&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/??????_106.json
271,106,Veprik,??????,Kiev,Ukraine,50.10377,29.80645,690025,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%B5%D0%BF%D1%80%D0%B8%D0%BA&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/??????_106.json
272,106,Vepryk,??????,Chernihiv,Ukraine,50.67765,31.62219,690023,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%B5%D0%BF%D1%80%D0%B8%D0%BA&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/??????_106.json
273,106,Vepryk,??????,Chernihiv,Ukraine,50.78848,32.10683,8529597,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%B5%D0%BF%D1%80%D0%B8%D0%BA&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/??????_106.json
274,107,Vereya,?????,Moskovskaya,Russia,55.34472,36.17194,475701,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%B5%D1%80%D0%B5%D1%8F&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/?????_107.json
275,107,Vereya,?????,Moskovskaya,Russia,55.77373,39.09766,475699,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%B5%D1%80%D0%B5%D1%8F&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/?????_107.json
276,107,Vereya,?????,Moskovskaya,Russia,55.61472,38.03917,475700,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%B5%D1%80%D0%B5%D1%8F&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/?????_107.json
277,108,not_found,??????? ??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=90&west=91.4&south=46.5&name=%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B8%D0%B9+%D0%A3%D0%B4%D0%B8%D0%BD%D1%81%D0%BA&username=jaguillette&east=180&featureClass=P&type=json,geonames,None
278,108,not_found,??????? ??????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=90&west=91.4&south=46.5&name=%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B8%D0%B9+%D0%A3%D0%B4%D0%B8%D0%BD&username=jaguillette&east=180&featureClass=P&type=json,geonames,None
279,109,not_found,????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%92%D0%B5%D1%80%D1%85%D0%BE%D0%B2%D0%B0%D0%B6%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,None
280,109,not_found,????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%92%D0%B5%D1%80%D1%85%D0%BE%D0%B2%D0%B0%D0%B6%D1%81%D0%BA%D0%B8%D0%B9&username=jaguillette&east=57.25&featureClass=P&type=json,geonames,None
281,110,Ves'yegonsk,??????????,Tverskaya,Russia,58.66398,37.2604,473943,RU,http://api.geonames.org/search?north=60.857828&west=31.921928&south=52.857828&name=%D0%92%D0%B5%D1%81%D0%B8%D0%B5%D0%B3%D0%BE%D0%BD%D1%81%D0%BA&username=jaguillette&east=39.921928&featureClass=P&type=json,geonames,geonames_jsons/??????????_110.json
282,111,not_found,?????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=64.70916700000001&west=24.744167&south=56.709167&name=%D0%92%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0%D0%BD%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B4&username=jaguillette&east=32.744167000000004&featureClass=P&type=json,geonames,None
283,112,not_found,????????? ???????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=90&west=91.4&south=46.5&name=%D0%92%D0%B8%D0%BB%D1%8E%D0%B9%D1%81%D0%BA%D0%BE%D0%B5+%D0%92%D0%B5%D1%80%D1%85%D0%BD%D0%B5%D0%B5&username=jaguillette&east=180&featureClass=P&type=json,geonames,None
284,113,Voyevodskoye,??????????,Mordoviya,Russia,53.97332,45.26166,471377,RU,http://api.geonames.org/search?north=54.837&west=41.8373&south=52.3247&name=%D0%92%D0%BE%D0%B5%D0%B2%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=46.7277&featureClass=P&type=json,geonames,geonames_jsons/??????????_113.json
285,113,Voyevodskoye,??????????,Mordoviya,Russia,53.94693,45.38456,6787595,RU,http://api.geonames.org/search?north=54.837&west=41.8373&south=52.3247&name=%D0%92%D0%BE%D0%B5%D0%B2%D0%BE%D0%B4%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=46.7277&featureClass=P&type=json,geonames,geonames_jsons/??????????_113.json
286,114,not_found,????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=60.133333&west=36.416667&south=52.133333&name=%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&east=44.416667&featureClass=P&type=json,geonames,None
287,114,not_found,????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=60.133333&west=36.416667&south=52.133333&name=%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9&username=jaguillette&east=44.416667&featureClass=P&type=json,geonames,None
288,115,Valmiera,??????,Valmieras Rajons,Latvia,57.54108,25.42751,453754,LV,http://api.geonames.org/search?north=60.9475&west=20.106944&south=52.9475&name=%D0%92%D0%BE%D0%BB%D0%BC%D0%B0%D1%80&username=jaguillette&east=28.106944&featureClass=P&type=json,geonames,geonames_jsons/??????_115.json
289,116,not_found,???????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=59.0651312501&west=24.1218047142&south=55.1937102573&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B5%D1%80%D0%B5%D1%86&username=jaguillette&east=32.1900482178&featureClass=P&type=json,geonames,None
290,117,Volokolamsk,???????????,Moskovskaya,Russia,56.03361,35.96944,472433,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%BC%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_117.json
291,117,Privokzal'nyy,???????????,Moskovskaya,Russia,56.00011,35.92156,505111,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%BC%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_117.json
292,118,not_found,???????????????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%92%D0%BE%D0%BB%D0%BE%D0%BA%D0%BE%D0%BF%D0%B8%D0%BD%D0%B5%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=180&featureClass=P&type=json,geonames,None
293,119,Vol'sk,?????,Saratov,Russia,52.04541,47.37993,472278,RU,http://api.geonames.org/search?north=53.18&west=40.3&south=48.45&name=%D0%92%D0%BE%D0%BB%D1%81%D0%BA&username=jaguillette&east=51.36&featureClass=P&type=json,geonames,geonames_jsons/?????_119.json
294,119,Vol’sk,?????,Saratov,Russia,51.98627,47.24338,499977,RU,http://api.geonames.org/search?north=53.18&west=40.3&south=48.45&name=%D0%92%D0%BE%D0%BB%D1%81%D0%BA&username=jaguillette&east=51.36&featureClass=P&type=json,geonames,geonames_jsons/?????_119.json
295,120,Volch’ya Aleksandrovka,??????,Belgorod,Russia,50.465,37.5664,472807,RU,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%BE%D0%BB%D1%87%D1%8C%D1%8F&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/??????_120.json
296,120,Mala Vovcha,??????,Kharkiv,Ukraine,50.35855,37.26484,702146,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%BE%D0%BB%D1%87%D1%8C%D1%8F&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,geonames_jsons/??????_120.json
297,121,Volyntsy,???????,Nizjnij Novgorod,Russia,57.80841,45.47827,472245,RU,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%92%D0%BE%D0%BB%D1%8B%D0%BD%D1%86%D1%8B&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/???????_121.json
298,121,Volyntsy,???????,Vitebsk,Belarus,55.709,28.1864,620010,BY,http://api.geonames.org/search?north=78.0&west=24.8&south=38.6&name=%D0%92%D0%BE%D0%BB%D1%8B%D0%BD%D1%86%D1%8B&username=jaguillette&east=180&featureClass=P&type=json,geonames,geonames_jsons/???????_121.json
299,122,not_found,???????,not_found,not_found,not_found,not_found,not_found,not_found,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%92%D0%BE%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames,None
300,123,Voronezh,???????,Voronezj,Russia,51.67204,39.1843,472045,RU,http://api.geonames.org/search?north=52.7866&west=37.234&south=48.1597&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6&username=jaguillette&east=43.0242&featureClass=P&type=json,geonames,geonames_jsons/???????_123.json
301,124,Voronezh,???????,Sumy,Ukraine,51.77572,33.45944,689025,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6&username=jaguillette&east=35.3&featureClass=P&type=json,geonames,geonames_jsons/???????_124.json
302,125,Voronkov,????????,Kiev,Ukraine,50.22235,30.89967,689017,UA,http://api.geonames.org/search?north=51.49413&west=29.72503&south=49.08008&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%BA%D0%BE%D0%B2&username=jaguillette&east=34.35625&featureClass=P&type=json,geonames,geonames_jsons/????????_125.json
303,126,Vorontsovka,??????????,Penza,Russia,53.5248,44.6425,7457925,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
304,126,Vorontsovka,??????????,Voronezj,Russia,50.6132,40.3549,471909,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
305,126,Vorontsovka,??????????,Tambov,Russia,52.45956,41.4157,471906,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
306,126,Vorontsovka,??????????,Saratov,Russia,52.29335,44.37049,471907,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
307,126,Vorontsovka,??????????,Kursk,Russia,51.9058,37.5473,808229,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
308,126,Malaya Vorontsovka,??????????,Saratov,Russia,52.21667,44.53333,531242,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
309,126,Malaya Vorontsovka,??????????,Saratov,Russia,51.30528,44.23056,531243,RU,http://api.geonames.org/search?north=56.716667&west=37.433333&south=48.716667&name=%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=45.433333&featureClass=P&type=json,geonames,geonames_jsons/??????????_126.json
310,127,Voskresensk,???????????,Moskovskaya,Russia,55.31733,38.65264,471656,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D1%81%D0%BA%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_127.json
311,127,Voskresensk,???????????,Smolensk,Russia,55.64583,34.93861,471655,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D1%81%D0%BA%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_127.json
312,127,Voskresensk,???????????,Smolensk,Russia,54.98333,35.11667,471657,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D1%81%D0%BA%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_127.json
313,127,Voskresenki,???????????,Moskovskaya,Russia,55.84154,36.63196,471668,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D1%81%D0%BA%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_127.json
314,127,Istra,???????????,Moskovskaya,Russia,55.91997,36.86867,555746,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D0%BE%D1%81%D0%BA%D1%80%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????????_127.json
315,128,Vrev,????,Pskov,Russia,57.20557,28.84938,471122,RU,http://api.geonames.org/search?north=59.0651312501&west=24.1218047142&south=55.1937102573&name=%D0%92%D1%80%D0%B5%D0%B2&username=jaguillette&east=32.1900482178&featureClass=P&type=json,geonames,geonames_jsons/????_128.json
316,129,Vybor,?????,Pskov,Russia,57.22716,29.1663,470549,RU,http://api.geonames.org/search?north=59.0651312501&west=24.1218047142&south=55.1937102573&name=%D0%92%D1%8B%D0%B1%D0%BE%D1%80&username=jaguillette&east=32.1900482178&featureClass=P&type=json,geonames,geonames_jsons/?????_129.json
317,129,Vybor,?????,Leningrad,Russia,58.69725,30.10436,470548,RU,http://api.geonames.org/search?north=59.0651312501&west=24.1218047142&south=55.1937102573&name=%D0%92%D1%8B%D0%B1%D0%BE%D1%80&username=jaguillette&east=32.1900482178&featureClass=P&type=json,geonames,geonames_jsons/?????_129.json
318,130,Vyborg,??????,Leningrad,Russia,60.70763,28.75283,470546,RU,http://api.geonames.org/search?north=64.70916700000001&west=24.744167&south=56.709167&name=%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3&username=jaguillette&east=32.744167000000004&featureClass=P&type=json,geonames,geonames_jsons/??????_130.json
319,131,Vysokoye,???????,Tula,Russia,54.61996,38.32601,470051,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????_131.json
320,131,Vysokovo,???????,Rjazan,Russia,54.76667,39.4,470149,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????_131.json
321,131,Vysokoye,???????,Tverskaya,Russia,56.69912,34.90271,451891,RU,http://api.geonames.org/search?north=56.981&west=34.3446&south=54.2132&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&east=40.3419&featureClass=P&type=json,geonames,geonames_jsons/???????_131.json
